Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
76,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.013 , 0.0095, 0.0021, 0.0019, 0.0018, 0.0286,-0.013 , 0.0139,-0.04  ,
   0.0082]]","[ 25.2082,-10.098 , -2.7361,  0.8941,-11.8339,  5.5634,  0.7053,  0.8123,
  -1.6138, -7.7059]","[1.0000e+00,4.6422e-16,7.3106e-13,2.7577e-11,8.1818e-17,2.9404e-09,
 2.2831e-11,2.5410e-11,2.2458e-12,5.0770e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-3.0192e-09, 4.6422e-16, 7.3106e-13, 2.7577e-11, 8.1818e-17, 2.9404e-09,
  2.2831e-11, 2.5410e-11, 2.2458e-12, 5.0770e-15]","[[ 3.8394e-04, 1.8011e-04, 2.7342e-05,-1.1550e-04,-1.8760e-04,-1.7811e-03,
   5.0063e-04,-7.1408e-04, 1.7658e-03,-5.9583e-05]]"
77,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.013 , 0.0095, 0.0021, 0.0019, 0.0018, 0.0288,-0.013 , 0.014 ,-0.0402,
   0.0082]]","[ 25.203 ,-10.1107, -2.7654,  0.8816,-11.8394,  5.5337,  0.7019,  0.8174,
  -1.5781, -7.6485]","[1.0000e+00,4.6076e-16,7.1370e-13,2.7377e-11,8.1793e-17,2.8693e-09,
 2.2873e-11,2.5673e-11,2.3396e-12,5.4049e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.9482e-09, 4.6076e-16, 7.1370e-13, 2.7377e-11, 8.1793e-17, 2.8693e-09,
  2.2873e-11, 2.5673e-11, 2.3396e-12, 5.4049e-15]","[[ 3.8530e-04, 1.4463e-04, 4.8758e-05,-1.1577e-04,-1.8368e-04,-1.7585e-03,
   4.7703e-04,-7.0361e-04, 1.7444e-03,-3.8508e-05]]"
78,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.013 , 0.0095, 0.0021, 0.0019, 0.0018, 0.0289,-0.0131, 0.014 ,-0.0404,
   0.0082]]","[ 25.1979,-10.1212, -2.7978,  0.874 ,-11.8429,  5.5028,  0.6997,  0.8215,
  -1.5391, -7.5993]","[1.0000e+00,4.5825e-16,6.9445e-13,2.7307e-11,8.1923e-17,2.7960e-09,
 2.2939e-11,2.5910e-11,2.4451e-12,5.7068e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.8753e-09, 4.5825e-16, 6.9445e-13, 2.7307e-11, 8.1923e-17, 2.7960e-09,
  2.2939e-11, 2.5910e-11, 2.4451e-12, 5.7068e-15]","[[ 3.8551e-04, 1.1741e-04, 5.9772e-05,-9.0691e-05,-1.8168e-04,-1.7594e-03,
   4.6085e-04,-6.9577e-04, 1.7299e-03,-2.5881e-05]]"
79,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0131, 0.0094, 0.0021, 0.0019, 0.0018, 0.0291,-0.0131, 0.0141,-0.0406,
   0.0082]]","[ 25.1932,-10.1304, -2.8323,  0.8668,-11.8446,  5.4747,  0.6975,  0.8248,
  -1.498 , -7.5561]","[1.0000e+00,4.5621e-16,6.7409e-13,2.7239e-11,8.2166e-17,2.7313e-09,
 2.2996e-11,2.6119e-11,2.5597e-12,5.9864e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.8109e-09, 4.5621e-16, 6.7409e-13, 2.7239e-11, 8.2166e-17, 2.7313e-09,
  2.2996e-11, 2.6119e-11, 2.5597e-12, 5.9864e-15]","[[ 3.8493e-04, 9.5928e-05, 6.6688e-05,-7.6845e-05,-1.8201e-04,-1.7460e-03,
   4.4274e-04,-6.9177e-04, 1.7181e-03,-1.1751e-05]]"
80,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0131, 0.0094, 0.0021, 0.002 , 0.0019, 0.0293,-0.0131, 0.0142,-0.0407,
   0.0082]]","[ 25.189 ,-10.1387, -2.8683,  0.8616,-11.8448,  5.447 ,  0.6958,  0.8279,
  -1.4554, -7.5186]","[1.0000e+00,4.5435e-16,6.5291e-13,2.7211e-11,8.2497e-17,2.6679e-09,
 2.3053e-11,2.6310e-11,2.6821e-12,6.2413e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.7479e-09, 4.5435e-16, 6.5291e-13, 2.7211e-11, 8.2497e-17, 2.6679e-09,
  2.3053e-11, 2.6310e-11, 2.6821e-12, 6.2413e-15]","[[ 3.8355e-04, 7.8579e-05, 6.6659e-05,-5.8826e-05,-1.8283e-04,-1.7359e-03,
   4.2664e-04,-6.8918e-04, 1.7102e-03, 1.1239e-06]]"
81,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0131, 0.0094, 0.0021, 0.002 , 0.0019, 0.0295,-0.0132, 0.0142,-0.0409,
   0.0082]]","[ 25.1855,-10.1463, -2.9051,  0.8574,-11.8436,  5.4205,  0.6944,  0.8309,
  -1.4123, -7.4859]","[1.0000e+00,4.5247e-16,6.3151e-13,2.7191e-11,8.2881e-17,2.6071e-09,
 2.3102e-11,2.6481e-11,2.8100e-12,6.4709e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.6873e-09, 4.5247e-16, 6.3151e-13, 2.7191e-11, 8.2881e-17, 2.6071e-09,
  2.3102e-11, 2.6481e-11, 2.8100e-12, 6.4709e-15]","[[ 3.8161e-04, 6.4437e-05, 6.2651e-05,-4.3594e-05,-1.8403e-04,-1.7218e-03,
   4.1098e-04,-6.8807e-04, 1.7032e-03, 1.4610e-05]]"
82,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0132, 0.0094, 0.0021, 0.002 , 0.0019, 0.0296,-0.0132, 0.0143,-0.0411,
   0.0082]]","[ 25.1828,-10.1534, -2.942 ,  0.8543,-11.8413,  5.3944,  0.6935,  0.8339,
  -1.369 , -7.4578]","[1.0000e+00,4.5045e-16,6.1032e-13,2.7180e-11,8.3292e-17,2.5468e-09,
 2.3142e-11,2.6632e-11,2.9423e-12,6.6735e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.6274e-09, 4.5045e-16, 6.1032e-13, 2.7180e-11, 8.3292e-17, 2.5468e-09,
  2.3142e-11, 2.6632e-11, 2.9423e-12, 6.6735e-15]","[[ 3.7927e-04, 5.2742e-05, 5.5725e-05,-2.8495e-05,-1.8515e-04,-1.7075e-03,
   3.9657e-04,-6.8783e-04, 1.6969e-03, 2.7824e-05]]"
83,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0132, 0.0094, 0.0021, 0.002 , 0.0019, 0.0298,-0.0133, 0.0144,-0.0412,
   0.0082]]","[ 25.181 ,-10.1602, -2.9783,  0.852 ,-11.8382,  5.3689,  0.6929,  0.837 ,
  -1.3258, -7.4337]","[1.0000e+00,4.4822e-16,5.8964e-13,2.7168e-11,8.3708e-17,2.4872e-09,
 2.3171e-11,2.6764e-11,3.0777e-12,6.8486e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.5680e-09, 4.4822e-16, 5.8964e-13, 2.7168e-11, 8.3708e-17, 2.4872e-09,
  2.3171e-11, 2.6764e-11, 3.0777e-12, 6.8486e-15]","[[ 3.7672e-04, 4.3042e-05, 4.7664e-05,-1.4840e-05,-1.8613e-04,-1.6920e-03,
   3.8318e-04,-6.8834e-04, 1.6899e-03, 4.0851e-05]]"
84,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0133, 0.0094, 0.0021, 0.002 , 0.0019, 0.03  ,-0.0133, 0.0144,-0.0414,
   0.0082]]","[ 25.18  ,-10.1668, -3.0138,  0.8504,-11.8344,  5.3437,  0.6926,  0.8403,
  -1.283 , -7.4135]","[1.0000e+00,4.4576e-16,5.6966e-13,2.7151e-11,8.4113e-17,2.4278e-09,
 2.3187e-11,2.6878e-11,3.2158e-12,6.9959e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.5089e-09, 4.4576e-16, 5.6966e-13, 2.7151e-11, 8.4113e-17, 2.4278e-09,
  2.3187e-11, 2.6878e-11, 3.2158e-12, 6.9959e-15]","[[ 3.7412e-04, 3.4938e-05, 3.9351e-05,-2.2057e-06,-1.8691e-04,-1.6763e-03,
   3.7093e-04,-6.8937e-04, 1.6822e-03, 5.3250e-05]]"
85,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0133, 0.0094, 0.0021, 0.002 , 0.002 , 0.0301,-0.0133, 0.0145,-0.0416,
   0.0082]]","[ 25.1797,-10.1731, -3.0482,  0.8493,-11.8301,  5.3189,  0.6925,  0.8436,
  -1.2405, -7.3967]","[1.0000e+00,4.4307e-16,5.5049e-13,2.7129e-11,8.4498e-17,2.3688e-09,
 2.3191e-11,2.6975e-11,3.3561e-12,7.1162e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.4500e-09, 4.4307e-16, 5.5049e-13, 2.7129e-11, 8.4498e-17, 2.3688e-09,
  2.3191e-11, 2.6975e-11, 3.3561e-12, 7.1162e-15]","[[ 3.7161e-04, 2.8167e-05, 3.1453e-05, 9.2402e-06,-1.8753e-04,-1.6602e-03,
   3.5973e-04,-6.9085e-04, 1.6735e-03, 6.4887e-05]]"
86,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0133, 0.0094, 0.0021, 0.002 , 0.002 , 0.0303,-0.0134, 0.0146,-0.0417,
   0.0082]]","[ 25.1802,-10.1792, -3.0816,  0.8487,-11.8253,  5.2943,  0.6926,  0.8471,
  -1.1984, -7.383 ]","[1.0000e+00,4.4016e-16,5.3216e-13,2.7098e-11,8.4857e-17,2.3103e-09,
 2.3183e-11,2.7056e-11,3.4985e-12,7.2106e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.3917e-09, 4.4016e-16, 5.3216e-13, 2.7098e-11, 8.4857e-17, 2.3103e-09,
  2.3183e-11, 2.7056e-11, 3.4985e-12, 7.2106e-15]","[[ 3.6928e-04, 2.2498e-05, 2.4242e-05, 1.9644e-05,-1.8801e-04,-1.6442e-03,
   3.4954e-04,-6.9269e-04, 1.6641e-03, 7.5598e-05]]"
87,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0134, 0.0094, 0.0021, 0.002 , 0.002 , 0.0305,-0.0134, 0.0146,-0.0419,
   0.0082]]","[ 25.1814,-10.1851, -3.1138,  0.8484,-11.8203,  5.2701,  0.6929,  0.8508,
  -1.1568, -7.3721]","[1.0000e+00,4.3707e-16,5.1470e-13,2.7060e-11,8.5189e-17,2.2524e-09,
 2.3163e-11,2.7125e-11,3.6431e-12,7.2812e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.3340e-09, 4.3707e-16, 5.1470e-13, 2.7060e-11, 8.5189e-17, 2.2524e-09,
  2.3163e-11, 2.7125e-11, 3.6431e-12, 7.2812e-15]","[[ 3.6718e-04, 1.7751e-05, 1.7843e-05, 2.9071e-05,-1.8839e-04,-1.6282e-03,
   3.4026e-04,-6.9487e-04, 1.6540e-03, 8.5368e-05]]"
88,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0134, 0.0094, 0.0021, 0.002 , 0.002 , 0.0306,-0.0134, 0.0147,-0.0421,
   0.0082]]","[ 25.1831,-10.1908, -3.1449,  0.8484,-11.815 ,  5.2462,  0.6933,  0.8546,
  -1.1156, -7.3637]","[1.0000e+00,4.3382e-16,4.9808e-13,2.7015e-11,8.5495e-17,2.1956e-09,
 2.3133e-11,2.7182e-11,3.7899e-12,7.3300e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.2772e-09, 4.3382e-16, 4.9808e-13, 2.7015e-11, 8.5495e-17, 2.1956e-09,
  2.3133e-11, 2.7182e-11, 3.7899e-12, 7.3300e-15]","[[ 3.6533e-04, 1.3766e-05, 1.2247e-05, 3.7630e-05,-1.8870e-04,-1.6122e-03,
   3.3181e-04,-6.9733e-04, 1.6433e-03, 9.4226e-05]]"
89,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0134, 0.0094, 0.0021, 0.0019, 0.002 , 0.0308,-0.0135, 0.0148,-0.0422,
   0.0081]]","[ 25.1852,-10.1965, -3.175 ,  0.8486,-11.8096,  5.2227,  0.6938,  0.8586,
  -1.0748, -7.3575]","[1.0000e+00,4.3046e-16,4.8229e-13,2.6962e-11,8.5775e-17,2.1398e-09,
 2.3094e-11,2.7231e-11,3.9391e-12,7.3595e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.2215e-09, 4.3046e-16, 4.8229e-13, 2.6962e-11, 8.5775e-17, 2.1398e-09,
  2.3094e-11, 2.7231e-11, 3.9391e-12, 7.3595e-15]","[[ 3.6370e-04, 1.0408e-05, 7.4018e-06, 4.5408e-05,-1.8893e-04,-1.5964e-03,
   3.2410e-04,-7.0003e-04, 1.6321e-03, 1.0226e-04]]"
90,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0135, 0.0094, 0.0021, 0.0019, 0.002 , 0.0309,-0.0135, 0.0149,-0.0424,
   0.0081]]","[ 25.1878,-10.2019, -3.204 ,  0.849 ,-11.804 ,  5.1995,  0.6943,  0.8627,
  -1.0345, -7.3533]","[1.0000e+00,4.2701e-16,4.6730e-13,2.6903e-11,8.6033e-17,2.0854e-09,
 2.3047e-11,2.7273e-11,4.0908e-12,7.3720e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1672e-09, 4.2701e-16, 4.6730e-13, 2.6903e-11, 8.6033e-17, 2.0854e-09,
  2.3047e-11, 2.7273e-11, 4.0908e-12, 7.3720e-15]","[[ 3.6226e-04, 7.5589e-06, 3.2239e-06, 5.2486e-05,-1.8908e-04,-1.5808e-03,
   3.1705e-04,-7.0292e-04, 1.6206e-03, 1.0958e-04]]"
91,"[0.,0.,0.,...,0.,0.,0.]",0,"[[ 0.0074,-0.0025, 0.023 ,...,-0.0172,-0.0038, 0.011 ],
 [ 0.013 , 0.0003,-0.0103,..., 0.0002, 0.0044,-0.0055],
 [ 0.008 ,-0.0004,-0.0013,..., 0.0014, 0.0138,-0.0045],
 ...,
 [-0.0018,-0.0098, 0.0174,..., 0.0011, 0.0089,-0.0136],
 [-0.003 ,-0.0073,-0.0139,..., 0.0039,-0.0059,-0.0037],
 [ 0.0023, 0.0009,-0.0018,...,-0.0016,-0.0072, 0.0163]]","[[-0.0135, 0.0094, 0.0021, 0.0019, 0.0021, 0.0311,-0.0135, 0.0149,-0.0426,
   0.0081]]","[ 25.1907,-10.2073, -3.232 ,  0.8494,-11.7984,  5.1766,  0.6948,  0.8669,
  -0.9946, -7.3507]","[1.0000e+00,4.2349e-16,4.5308e-13,2.6836e-11,8.6271e-17,2.0324e-09,
 2.2993e-11,2.7311e-11,4.2452e-12,7.3697e-15]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1142e-09, 4.2349e-16, 4.5308e-13, 2.6836e-11, 8.6271e-17, 2.0324e-09,
  2.2993e-11, 2.7311e-11, 4.2452e-12, 7.3697e-15]","[[ 3.6097e-04, 5.1172e-06,-3.7210e-07, 5.8936e-05,-1.8914e-04,-1.5653e-03,
   3.1057e-04,-7.0596e-04, 1.6089e-03, 1.1630e-04]]"
