Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
40,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.021 , 0.04  ,-0.0094,-0.0114, 0.0108, 0.0243,-0.0055, 0.0199,-0.0419,
  -0.0058]]","[ 6.2983,-3.1697,-0.6586, 0.0815,-2.6594, 2.3391,-0.0471,-0.8093,-0.2118,
 -0.8755]","[9.7365e-01,7.5246e-05,9.2695e-04,1.9430e-03,1.2535e-04,1.8576e-02,
 1.7086e-03,7.9731e-04,1.4491e-03,7.4621e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.6347e-02, 7.5246e-05, 9.2695e-04, 1.9430e-03, 1.2535e-04, 1.8576e-02,
  1.7086e-03, 7.9731e-04, 1.4491e-03, 7.4621e-04]","[[ 0.002 ,-0.0043, 0.0009, 0.0019,-0.0016,-0.0059, 0.0003,-0.0035, 0.0086,
   0.0015]]"
41,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0212, 0.0404,-0.0094,-0.0116, 0.0109, 0.0249,-0.0056, 0.0202,-0.0428,
  -0.0059]]","[ 6.3457,-3.2023,-0.6604, 0.0861,-2.6897, 2.3571,-0.0487,-0.8101,-0.2108,
 -0.8794]","[9.7453e-01,6.9521e-05,8.8323e-04,1.8632e-03,1.1608e-04,1.8052e-02,
 1.6282e-03,7.6045e-04,1.3846e-03,7.0953e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.5467e-02, 6.9521e-05, 8.8323e-04, 1.8632e-03, 1.1608e-04, 1.8052e-02,
  1.6282e-03, 7.6045e-04, 1.3846e-03, 7.0953e-04]","[[ 0.002 ,-0.0042, 0.0009, 0.0018,-0.0016,-0.0059, 0.0003,-0.0034, 0.0086,
   0.0015]]"
42,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0214, 0.0409,-0.0095,-0.0118, 0.0111, 0.0255,-0.0056, 0.0206,-0.0436,
  -0.0061]]","[ 6.392 ,-3.2343,-0.662 , 0.0906,-2.7194, 2.3744,-0.0503,-0.8107,-0.2097,
 -0.8832]","[9.7536e-01,6.4345e-05,8.4269e-04,1.7886e-03,1.0769e-04,1.7554e-02,
 1.5536e-03,7.2621e-04,1.3246e-03,6.7548e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.4637e-02, 6.4345e-05, 8.4269e-04, 1.7886e-03, 1.0769e-04, 1.7554e-02,
  1.5536e-03, 7.2621e-04, 1.3246e-03, 6.7548e-04]","[[ 0.0019,-0.0041, 0.0008, 0.0018,-0.0016,-0.0059, 0.0003,-0.0034, 0.0085,
   0.0015]]"
43,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0215, 0.0413,-0.0096,-0.012 , 0.0113, 0.0261,-0.0056, 0.0209,-0.0445,
  -0.0062]]","[ 6.4371,-3.2657,-0.6634, 0.0951,-2.7485, 2.3913,-0.0518,-0.8113,-0.2084,
 -0.8869]","[9.7615e-01,5.9655e-05,8.0504e-04,1.7188e-03,1.0006e-04,1.7079e-02,
 1.4840e-03,6.9436e-04,1.2689e-03,6.4383e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.3853e-02, 5.9655e-05, 8.0504e-04, 1.7188e-03, 1.0006e-04, 1.7079e-02,
  1.4840e-03, 6.9436e-04, 1.2689e-03, 6.4383e-04]","[[ 0.0019,-0.0041, 0.0008, 0.0018,-0.0015,-0.0059, 0.0003,-0.0034, 0.0085,
   0.0015]]"
44,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0217, 0.0417,-0.0097,-0.0121, 0.0114, 0.0267,-0.0057, 0.0212,-0.0453,
  -0.0064]]","[ 6.4811,-3.2965,-0.6647, 0.0995,-2.777 , 2.4076,-0.0532,-0.8118,-0.207 ,
 -0.8905]","[9.7689e-01,5.5397e-05,7.7000e-04,1.6534e-03,9.3133e-05,1.6626e-02,
 1.4192e-03,6.6467e-04,1.2170e-03,6.1436e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.3113e-02, 5.5397e-05, 7.7000e-04, 1.6534e-03, 9.3133e-05, 1.6626e-02,
  1.4192e-03, 6.6467e-04, 1.2170e-03, 6.1436e-04]","[[ 0.0019,-0.004 , 0.0008, 0.0018,-0.0015,-0.0058, 0.0003,-0.0033, 0.0084,
   0.0015]]"
45,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0219, 0.0421,-0.0098,-0.0123, 0.0116, 0.0272,-0.0057, 0.0216,-0.0462,
  -0.0065]]","[ 6.524 ,-3.3268,-0.6658, 0.1039,-2.8051, 2.4235,-0.0546,-0.8122,-0.2054,
 -0.894 ]","[9.7759e-01,5.1523e-05,7.3733e-04,1.5919e-03,8.6816e-05,1.6193e-02,
 1.3586e-03,6.3695e-04,1.1685e-03,5.8688e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.2411e-02, 5.1523e-05, 7.3733e-04, 1.5919e-03, 8.6816e-05, 1.6193e-02,
  1.3586e-03, 6.3695e-04, 1.1685e-03, 5.8688e-04]","[[ 0.0019,-0.0039, 0.0008, 0.0018,-0.0015,-0.0058, 0.0003,-0.0033, 0.0084,
   0.0015]]"
46,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0221, 0.0424,-0.0099,-0.0125, 0.0117, 0.0278,-0.0057, 0.0219,-0.047 ,
  -0.0067]]","[ 6.5659,-3.3566,-0.6668, 0.1082,-2.8325, 2.4389,-0.056 ,-0.8124,-0.2037,
 -0.8975]","[9.7825e-01,4.7992e-05,7.0684e-04,1.5342e-03,8.1049e-05,1.5779e-02,
 1.3020e-03,6.1104e-04,1.1232e-03,5.6120e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1747e-02, 4.7992e-05, 7.0684e-04, 1.5342e-03, 8.1049e-05, 1.5779e-02,
  1.3020e-03, 6.1104e-04, 1.1232e-03, 5.6120e-04]","[[ 0.0019,-0.0039, 0.0008, 0.0018,-0.0015,-0.0058, 0.0003,-0.0033, 0.0083,
   0.0015]]"
47,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0223, 0.0428,-0.0099,-0.0127, 0.0118, 0.0284,-0.0058, 0.0222,-0.0478,
  -0.0068]]","[ 6.6069,-3.3858,-0.6676, 0.1124,-2.8595, 2.4538,-0.0573,-0.8126,-0.2019,
 -0.9009]","[9.7888e-01,4.4766e-05,6.7833e-04,1.4798e-03,7.5774e-05,1.5384e-02,
 1.2489e-03,5.8677e-04,1.0808e-03,5.3718e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1116e-02, 4.4766e-05, 6.7833e-04, 1.4798e-03, 7.5774e-05, 1.5384e-02,
  1.2489e-03, 5.8677e-04, 1.0808e-03, 5.3718e-04]","[[ 0.0018,-0.0038, 0.0007, 0.0017,-0.0014,-0.0058, 0.0003,-0.0033, 0.0083,
   0.0015]]"
48,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0225, 0.0432,-0.01  ,-0.0128, 0.012 , 0.029 ,-0.0058, 0.0226,-0.0486,
  -0.007 ]]","[ 6.6469,-3.4146,-0.6684, 0.1166,-2.886 , 2.4683,-0.0585,-0.8128,-0.1999,
 -0.9043]","[9.7948e-01,4.1816e-05,6.5164e-04,1.4286e-03,7.0940e-05,1.5005e-02,
 1.1991e-03,5.6402e-04,1.0410e-03,5.1467e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.0517e-02, 4.1816e-05, 6.5164e-04, 1.4286e-03, 7.0940e-05, 1.5005e-02,
  1.1991e-03, 5.6402e-04, 1.0410e-03, 5.1467e-04]","[[ 0.0018,-0.0038, 0.0007, 0.0017,-0.0014,-0.0058, 0.0003,-0.0032, 0.0082,
   0.0014]]"
49,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0226, 0.0436,-0.0101,-0.013 , 0.0121, 0.0295,-0.0058, 0.0229,-0.0495,
  -0.0071]]","[ 6.6861,-3.4429,-0.669 , 0.1208,-2.912 , 2.4824,-0.0597,-0.8128,-0.1979,
 -0.9076]","[9.8005e-01,3.9111e-05,6.2660e-04,1.3803e-03,6.6503e-05,1.4643e-02,
 1.1523e-03,5.4265e-04,1.0037e-03,4.9356e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.9948e-02, 3.9111e-05, 6.2660e-04, 1.3803e-03, 6.6503e-05, 1.4643e-02,
  1.1523e-03, 5.4265e-04, 1.0037e-03, 4.9356e-04]","[[ 0.0018,-0.0037, 0.0007, 0.0017,-0.0014,-0.0058, 0.0003,-0.0032, 0.0082,
   0.0014]]"
50,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0228, 0.0439,-0.0101,-0.0132, 0.0123, 0.0301,-0.0058, 0.0232,-0.0503,
  -0.0073]]","[ 6.7244,-3.4707,-0.6694, 0.1249,-2.9376, 2.4962,-0.0609,-0.8128,-0.1957,
 -0.9109]","[9.8059e-01,3.6628e-05,6.0310e-04,1.3346e-03,6.2424e-05,1.4295e-02,
 1.1083e-03,5.2256e-04,9.6857e-04,4.7373e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.9405e-02, 3.6628e-05, 6.0310e-04, 1.3346e-03, 6.2424e-05, 1.4295e-02,
  1.1083e-03, 5.2256e-04, 9.6857e-04, 4.7373e-04]","[[ 0.0018,-0.0036, 0.0007, 0.0017,-0.0014,-0.0057, 0.0003,-0.0032, 0.0081,
   0.0014]]"
51,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.023 , 0.0443,-0.0102,-0.0133, 0.0124, 0.0307,-0.0059, 0.0235,-0.0511,
  -0.0074]]","[ 6.7619,-3.4981,-0.6698, 0.1289,-2.9627, 2.5095,-0.0621,-0.8127,-0.1934,
 -0.9141]","[9.8111e-01,3.4346e-05,5.8100e-04,1.2914e-03,5.8667e-05,1.3962e-02,
 1.0669e-03,5.0365e-04,9.3554e-04,4.5508e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.8889e-02, 3.4346e-05, 5.8100e-04, 1.2914e-03, 5.8667e-05, 1.3962e-02,
  1.0669e-03, 5.0365e-04, 9.3554e-04, 4.5508e-04]","[[ 0.0018,-0.0036, 0.0007, 0.0017,-0.0013,-0.0057, 0.0003,-0.0032, 0.0081,
   0.0014]]"
52,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0232, 0.0446,-0.0103,-0.0135, 0.0125, 0.0313,-0.0059, 0.0238,-0.0519,
  -0.0075]]","[ 6.7986,-3.5251,-0.6701, 0.133 ,-2.9874, 2.5225,-0.0632,-0.8125,-0.1911,
 -0.9173]","[9.8160e-01,3.2243e-05,5.6020e-04,1.2505e-03,5.5202e-05,1.3642e-02,
 1.0278e-03,4.8583e-04,9.0441e-04,4.3751e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.8396e-02, 3.2243e-05, 5.6020e-04, 1.2505e-03, 5.5202e-05, 1.3642e-02,
  1.0278e-03, 4.8583e-04, 9.0441e-04, 4.3751e-04]","[[ 0.0017,-0.0035, 0.0006, 0.0017,-0.0013,-0.0057, 0.0003,-0.0032, 0.008 ,
   0.0014]]"
53,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0233, 0.045 ,-0.0103,-0.0137, 0.0127, 0.0318,-0.0059, 0.0241,-0.0527,
  -0.0077]]","[ 6.8345,-3.5516,-0.6702, 0.1369,-3.0116, 2.5352,-0.0643,-0.8123,-0.1887,
 -0.9204]","[9.8207e-01,3.0304e-05,5.4060e-04,1.2118e-03,5.2002e-05,1.3335e-02,
 9.9095e-04,4.6901e-04,8.7505e-04,4.2095e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.7925e-02, 3.0304e-05, 5.4060e-04, 1.2118e-03, 5.2002e-05, 1.3335e-02,
  9.9095e-04, 4.6901e-04, 8.7505e-04, 4.2095e-04]","[[ 0.0017,-0.0035, 0.0006, 0.0016,-0.0013,-0.0057, 0.0003,-0.0031, 0.008 ,
   0.0014]]"
54,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0235, 0.0453,-0.0104,-0.0138, 0.0128, 0.0324,-0.0059, 0.0245,-0.0535,
  -0.0078]]","[ 6.8697,-3.5778,-0.6703, 0.1409,-3.0355, 2.5475,-0.0653,-0.812 ,-0.1861,
 -0.9235]","[9.8252e-01,2.8514e-05,5.2210e-04,1.1750e-03,4.9042e-05,1.3039e-02,
 9.5610e-04,4.5312e-04,8.4730e-04,4.0533e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.7476e-02, 2.8514e-05, 5.2210e-04, 1.1750e-03, 4.9042e-05, 1.3039e-02,
  9.5610e-04, 4.5312e-04, 8.4730e-04, 4.0533e-04]","[[ 0.0017,-0.0035, 0.0006, 0.0016,-0.0013,-0.0057, 0.0003,-0.0031, 0.008 ,
   0.0014]]"
